5,20140920,1245,"Queens Park Rangers",1,1,90,,0,0,"Stoke City",1,1,90,,0,0
5,20140920,1245,"Queens Park Rangers",5,1,90,,0,0,"Stoke City",2,1,90,,0,0
5,20140920,1245,"Queens Park Rangers",3,1,90,,1,0,"Stoke City",3,1,90,,1,0
5,20140920,1245,"Queens Park Rangers",4,1,90,42,0,0,"Stoke City",12,1,90,,0,0
5,20140920,1245,"Queens Park Rangers",14,1,90,,0,0,"Stoke City",17,1,90,,1,0
5,20140920,1245,"Queens Park Rangers",17,1,50,,0,0,"Stoke City",18,1,90,11,1,0
5,20140920,1245,"Queens Park Rangers",19,1,90,88,0,0,"Stoke City",6,1,90,,0,0
5,20140920,1245,"Queens Park Rangers",8,1,34,,0,0,"Stoke City",16,1,70,,0,0
5,20140920,1245,"Queens Park Rangers",10,1,90,,1,0,"Stoke City",15,1,90,,0,0
5,20140920,1245,"Queens Park Rangers",24,1,70,,0,0,"Stoke City",13,1,79,,0,0
5,20140920,1245,"Queens Park Rangers",9,1,90,,0,0,"Stoke City",25,1,90,81,0,0
5,20140920,1245,"Queens Park Rangers",7,34,90,,0,0,"Stoke City",4,0,0,,0,0
5,20140920,1245,"Queens Park Rangers",12,0,0,,0,0,"Stoke City",5,0,0,,0,0
5,20140920,1245,"Queens Park Rangers",15,0,0,,0,0,"Stoke City",10,79,90,,0,0
5,20140920,1245,"Queens Park Rangers",20,50,90,,0,0,"Stoke City",21,70,90,,1,0
5,20140920,1245,"Queens Park Rangers",22,0,0,,0,0,"Stoke City",24,0,0,,0,0
5,20140920,1245,"Queens Park Rangers",23,0,0,,0,0,"Stoke City",27,0,0,,0,0
5,20140920,1245,"Queens Park Rangers",25,70,90,,0,0,"Stoke City",29,0,0,,0,0
5,20140920,1500,"Aston Villa",1,1,90,,0,0,"Arsenal",1,1,90,,0,0
5,20140920,1500,"Aston Villa",23,1,90,"36o",0,0,"Arsenal",3,1,90,,0,0
5,20140920,1500,"Aston Villa",6,1,90,,1,0,"Arsenal",6,1,90,,0,0
5,20140920,1500,"Aston Villa",21,1,90,,0,0,"Arsenal",21,1,90,,0,0
5,20140920,1500,"Aston Villa",14,1,90,,0,0,"Arsenal",4,1,90,,0,0
5,20140920,1500,"Aston Villa",24,1,86,,0,0,"Arsenal",15,1,78,,0,0
5,20140920,1500,"Aston Villa",8,1,90,,0,0,"Arsenal",8,1,90,,0,0
5,20140920,1500,"Aston Villa",10,1,45,,0,0,"Arsenal",19,1,90,,0,0
