16,20141213,1500,Burnley,1,1,90,,0,0,Southampton,23,1,90,,0,0
16,20141213,1500,Burnley,2,1,90,,0,0,Southampton,2,1,90,,0,0
16,20141213,1500,Burnley,25,1,90,,0,0,Southampton,6,1,90,,0,0
16,20141213,1500,Burnley,5,1,90,,0,0,Southampton,17,1,90,,0,0
16,20141213,1500,Burnley,6,1,74,,0,0,Southampton,21,1,90,,0,0
16,20141213,1500,Burnley,21,1,90,,1,0,Southampton,12,1,90,,0,0
16,20141213,1500,Burnley,8,1,90,,0,0,Southampton,8,1,90,,0,0
16,20141213,1500,Burnley,14,1,90,,0,0,Southampton,42,1,32,,1,0
16,20141213,1500,Burnley,37,1,90,,0,0,Southampton,11,1,90,,0,0
16,20141213,1500,Burnley,30,1,90,73,0,0,Southampton,10,1,78,,1,0
16,20141213,1500,Burnley,10,1,90,,0,0,Southampton,19,1,90,,1,0
16,20141213,1500,Burnley,3,74,90,,0,0,Southampton,1,0,0,,0,0
16,20141213,1500,Burnley,7,0,0,,0,0,Southampton,3,0,0,,0,0
16,20141213,1500,Burnley,11,0,0,,0,0,Southampton,5,0,0,,0,0
16,20141213,1500,Burnley,19,0,0,,0,0,Southampton,7,78,90,,0,0
16,20141213,1500,Burnley,20,0,0,,0,0,Southampton,16,32,90,,0,0
16,20141213,1500,Burnley,22,0,0,,0,0,Southampton,24,0,0,,0,0
16,20141213,1500,Burnley,28,0,0,,0,0,Southampton,28,0,0,,0,0
16,20141213,1500,Chelsea,1,1,90,,0,0,Hull City,1,1,90,,0,0
16,20141213,1500,Chelsea,2,1,90,,0,0,Hull City,27,1,90,,0,0
16,20141213,1500,Chelsea,24,1,90,,1,0,Hull City,5,1,90,,1,0
16,20141213,1500,Chelsea,26,1,90,,0,0,Hull City,21,1,90,,0,0
16,20141213,1500,Chelsea,3,1,90,,0,0,Hull City,6,1,90,,0,0
16,20141213,1500,Chelsea,12,1,82,,0,0,Hull City,26,1,90,,0,0
16,20141213,1500,Chelsea,21,1,90,,0,0,Hull City,14,1,90,,0,0
16,20141213,1500,Chelsea,22,1,80,,1,0,Hull City,8,1,60,,1,1
16,20141213,1500,Chelsea,8,1,78,,0,0,Hull City,7,1,90,,1,0
16,20141213,1500,Chelsea,10,1,90,7,0,0,Hull City,18,1,74,,0,0
16,20141213,1500,Chelsea,19,1,90,68,1,0,Hull City,24,1,64,,0,0
16,20141213,1500,Chelsea,5,0,0,,0,0,Hull City,2,0,0,,0,0
16,20141213,1500,Chelsea,7,82,90,,0,0,Hull City,4,10,90,,1,0
16,20141213,1500,Chelsea,11,78,90,,0,0,Hull City,9,0,0,,0,0
16,20141213,1500,Chelsea,14,80,90,,0,0,Hull City,11,64,90,,0,0
16,20141213,1500,Chelsea,18,0,0,,0,0,Hull City,16,0,0,,0,0
16,20141213,1500,Chelsea,23,0,0,,0,0,Hull City,25,74,90,,0,0
16,20141213,1500,Chelsea,28,0,0,,0,0,Hull City,29,0,0,,0,0
16,20141213,1500,Crystal Palace,1,1,90,,0,0,Stoke City,1,1,90,,0,0
16,20141213,1500,Crystal Palace,34,1,90,,0,0,Stoke City,2,1,90,,0,0
16,20141213,1500,Crystal Palace,6,1,90,,1,0,Stoke City,17,1,90,,0,0
16,20141213,1500,Crystal Palace,4,1,90,,0,0,Stoke City,12,1,90,,0,0
16,20141213,1500,Crystal Palace,2,1,90,,0,0,Stoke City,3,1,90,,0,0
16,20141213,1500,Crystal Palace,18,1,85,,0,0,Stoke City,20,1,90,,0,0
16,20141213,1500,Crystal Palace,15,1,90,,0,0,Stoke City,15,1,90,,0,0
16,20141213,1500,Crystal Palace,28,1,90,,0,0,Stoke City,19,1,90,,0,0
16,20141213,1500,Crystal Palace,11,1,61,11,0,0,Stoke City,27,1,90,,0,0
16,20141213,1500,Crystal Palace,29,1,77,,1,0,Stoke City,18,1,90,,0,0
16,20141213,1500,Crystal Palace,7,1,90,,0,0,Stoke City,25,1,90,13,0,0
16,20141213,1500,Crystal Palace,10,0,0,,0,0,Stoke City,4,0,0,,0,0
16,20141213,1500,Crystal Palace,13,0,0,,0,0,Stoke City,6,0,0,,0,0
16,20141213,1500,Crystal Palace,14,0,0,,0,0,Stoke City,7,0,0,,0,0
16,20141213,1500,Crystal Palace,16,77,90,,0,0,Stoke City,10,55,90,,0,0
16,20141213,1500,Crystal Palace,25,85,90,,0,0,Stoke City,16,0,0,,0,0
16,20141213,1500,Crystal Palace,27,0,0,,0,0,Stoke City,22,0,0,,0,0
16,20141213,1500,Crystal Palace,42,61,90,,0,0,Stoke City,24,0,0,,0,0
16,20141213,1500,Leicester City,12,1,90,,0,0,Manchester City,1,1,90,,1,0
16,20141213,1500,Leicester City,17,1,90,,0,0,Manchester City,3,1,90,,0,0
16,20141213,1500,Leicester City,27,1,90,,0,0,Manchester City,4,1,77,,0,0
16,20141213,1500,Leicester City,5,1,90,,0,0,Manchester City,20,1,90,,0,0
16,20141213,1500,Leicester City,3,1,90,,0,0,Manchester City,22,1,90,,0,0
16,20141213,1500,Leicester City,26,1,90,,0,0,Manchester City,42,1,90,,0,0
16,20141213,1500,Leicester City,10,1,90,,0,0,Manchester City,6,1,90,,0,0
16,20141213,1500,Leicester City,19,1,90,,0,0,Manchester City,8,1,90,,1,0
16,20141213,1500,Leicester City,4,1,79,,0,0,Manchester City,18,1,60,40,0,0
16,20141213,1500,Leicester City,15,1,64,,0,0,Manchester City,21,1,90,,0,0
16,20141213,1500,Leicester City,9,1,73,,0,0,Manchester City,78,1,74,,0,0
16,20141213,1500,Leicester City,7,0,0,,0,0,Manchester City,5,0,0,,0,0
16,20141213,1500,Leicester City,8,0,0,,0,0,Manchester City,7,60,90,,0,0
16,20141213,1500,Leicester City,14,73,90,,0,0,Manchester City,11,0,0,,0,0
16,20141213,1500,Leicester City,18,0,0,,0,0,Manchester City,13,0,0,,0,0
16,20141213,1500,Leicester City,23,64,90,,0,0,Manchester City,15,74,90,,0,0
16,20141213,1500,Leicester City,24,79,90,,0,0,Manchester City,25,0,0,,0,0
16,20141213,1500,Leicester City,31,0,0,,0,0,Manchester City,26,77,90,,0,0
16,20141213,1500,Sunderland,1,1,90,,0,0,West Ham United,13,1,90,,0,0
16,20141213,1500,Sunderland,27,1,90,,0,0,West Ham United,18,1,90,,0,0
16,20141213,1500,Sunderland,16,1,90,,0,0,West Ham United,5,1,90,,0,0
16,20141213,1500,Sunderland,5,1,90,,0,0,West Ham United,2,1,90,,1,0
16,20141213,1500,Sunderland,15,1,90,,0,0,West Ham United,3,1,90,,0,0
16,20141213,1500,Sunderland,6,1,90,,0,0,West Ham United,30,1,90,,0,0
16,20141213,1500,Sunderland,11,1,70,,0,0,West Ham United,4,1,90,,0,0
16,20141213,1500,Sunderland,7,1,90,,0,0,West Ham United,8,1,90,,0,0
16,20141213,1500,Sunderland,14,1,90,22p,1,0,West Ham United,11,1,90,29,1,0
16,20141213,1500,Sunderland,10,1,90,,1,0,West Ham United,9,1,90,,0,0
16,20141213,1500,Sunderland,17,1,62,,0,0,West Ham United,15,1,90,,0,0
16,20141213,1500,Sunderland,4,0,0,,0,0,West Ham United,10,0,0,,0,0
16,20141213,1500,Sunderland,8,0,0,,0,0,West Ham United,17,0,0,,0,0
16,20141213,1500,Sunderland,9,62,90,,0,0,West Ham United,19,0,0,,0,0
16,20141213,1500,Sunderland,20,70,90,,0,0,West Ham United,21,0,0,,0,0
16,20141213,1500,Sunderland,22,0,0,,0,0,West Ham United,22,0,0,,0,0
16,20141213,1500,Sunderland,25,0,0,,0,0,West Ham United,24,0,0,,0,0
16,20141213,1500,Sunderland,30,0,0,,0,0,West Ham United,31,81,90,,0,0
16,20141213,1500,West Bromwich Albion,1,1,90,,0,0,Aston Villa,1,1,90,,0,0
16,20141213,1500,West Bromwich Albion,2,1,90,,0,0,Aston Villa,21,1,90,,1,0
16,20141213,1500,West Bromwich Albion,23,1,90,,1,0,Aston Villa,5,1,90,,0,0
16,20141213,1500,West Bromwich Albion,6,1,90,,0,0,Aston Villa,6,1,90,,0,0
16,20141213,1500,West Bromwich Albion,15,1,90,,1,0,Aston Villa,23,1,78,,0,0
16,20141213,1500,West Bromwich Albion,29,1,90,,0,0,Aston Villa,8,1,90,,1,0
16,20141213,1500,West Bromwich Albion,7,1,90,,0,0,Aston Villa,24,1,78,,0,0
16,20141213,1500,West Bromwich Albion,17,1,70,,0,0,Aston Villa,18,1,22,,0,1
16,20141213,1500,West Bromwich Albion,27,1,90,,1,0,Aston Villa,28,1,45,,0,0
16,20141213,1500,West Bromwich Albion,8,1,90,72,1,0,Aston Villa,20,1,90,,0,0
16,20141213,1500,West Bromwich Albion,9,1,90,,0,0,Aston Villa,11,1,90,,0,0
16,20141213,1500,West Bromwich Albion,4,0,0,,0,0,Aston Villa,4,78,90,,0,0
16,20141213,1500,West Bromwich Albion,13,0,0,,0,0,Aston Villa,10,78,90,,0,0
16,20141213,1500,West Bromwich Albion,16,0,0,,0,0,Aston Villa,16,45,90,,0,0
16,20141213,1500,West Bromwich Albion,18,70,90,,0,0,Aston Villa,17,0,0,,0,0
16,20141213,1500,West Bromwich Albion,21,0,0,,0,0,Aston Villa,31,0,0,,0,0
16,20141213,1500,West Bromwich Albion,25,0,0,,0,0,Aston Villa,34,0,0,,0,0
16,20141213,1500,West Bromwich Albion,28,0,0,,0,0,Aston Villa,40,0,0,,0,0
16,20141213,1730,Arsenal,1,1,90,,0,0,Newcastle United,31,1,90,,0,0
16,20141213,1730,Arsenal,39,1,90,,1,0,Newcastle United,22,1,90,,1,0
16,20141213,1730,Arsenal,2,1,90,,0,0,Newcastle United,6,1,90,,0,0
16,20141213,1730,Arsenal,4,1,90,,0,0,Newcastle United,2,1,90,,0,0
16,20141213,1730,Arsenal,3,1,90,,0,0,Newcastle United,36,1,90,,0,0
16,20141213,1730,Arsenal,20,1,90,,0,0,Newcastle United,24,1,90,,1,0
16,20141213,1730,Arsenal,15,1,90,,1,0,Newcastle United,14,1,90,,0,0
16,20141213,1730,Arsenal,17,1,87,,0,0,Newcastle United,17,1,82,63,0,0
16,20141213,1730,Arsenal,19,1,90,54+88p,0,0,Newcastle United,28,1,56,,0,0
16,20141213,1730,Arsenal,23,1,90,,0,0,Newcastle United,11,1,90,,0,0
16,20141213,1730,Arsenal,12,1,73,15+58,0,0,Newcastle United,9,1,56,,0,0
16,20141213,1730,Arsenal,9,73,90,,0,0,Newcastle United,8,0,0,,0,0
16,20141213,1730,Arsenal,22,0,0,,0,0,Newcastle United,19,0,0,,0,0
16,20141213,1730,Arsenal,26,0,0,,0,0,Newcastle United,20,56,90,,0,0
16,20141213,1730,Arsenal,28,0,0,,0,0,Newcastle United,23,0,0,,0,0
16,20141213,1730,Arsenal,34,87,90,,0,0,Newcastle United,29,56,90,,0,0
16,20141213,1730,Arsenal,37,0,0,,0,0,Newcastle United,32,82,90,,0,0
16,20141213,1730,Arsenal,70,91,90,,0,0,Newcastle United,41,0,0,,0,0
16,20141214,1330,Manchester United,1,1,90,,0,0,Liverpool,1,1,90,,0,0
16,20141214,1330,Manchester United,4,1,89,,1,0,Liverpool,2,1,26,,0,0
16,20141214,1330,Manchester United,16,1,90,,0,0,Liverpool,37,1,90,,0,0
16,20141214,1330,Manchester United,6,1,90,,1,0,Liverpool,6,1,90,,0,0
16,20141214,1330,Manchester United,25,1,90,,0,0,Liverpool,14,1,90,,0,0
16,20141214,1330,Manchester United,31,1,90,,1,0,Liverpool,8,1,90,,1,0
16,20141214,1330,Manchester United,10,1,78,12,1,0,Liverpool,24,1,90,,1,0
16,20141214,1330,Manchester United,18,1,90,,0,0,Liverpool,18,1,68,,0,0
16,20141214,1330,Manchester United,8,1,90,40,0,0,Liverpool,10,1,90,,0,0
16,20141214,1330,Manchester United,20,1,90,71,0,0,Liverpool,31,1,90,,0,0
16,20141214,1330,Manchester United,49,1,71,,0,0,Liverpool,20,1,45,,0,0
16,20141214,1330,Manchester United,9,78,90,,0,0,Liverpool,4,26,90,,0,0
16,20141214,1330,Manchester United,11,0,0,,0,0,Liverpool,9,0,0,,0,0
16,20141214,1330,Manchester United,13,0,0,,0,0,Liverpool,21,0,0,,0,0
16,20141214,1330,Manchester United,21,71,90,,0,0,Liverpool,22,0,0,,0,0
16,20141214,1330,Manchester United,24,0,0,,0,0,Liverpool,23,0,0,,0,0
16,20141214,1330,Manchester United,33,89,90,,0,0,Liverpool,45,45,90,,1,0
16,20141214,1330,Manchester United,42,0,0,,0,0,Liverpool,50,68,90,,0,0
16,20141214,1600,Swansea City,25,1,90,,0,0,Tottenham Hotspur,1,1,90,,0,0
16,20141214,1600,Swansea City,22,1,70,,0,0,Tottenham Hotspur,2,1,90,,1,0
16,20141214,1600,Swansea City,27,1,90,,1,0,Tottenham Hotspur,21,1,90,,0,0
16,20141214,1600,Swansea City,6,1,90,,0,0,Tottenham Hotspur,5,1,90,,1,0
16,20141214,1600,Swansea City,3,1,90,,1,0,Tottenham Hotspur,33,1,90,,0,0
16,20141214,1600,Swansea City,7,1,55,,0,0,Tottenham Hotspur,38,1,70,,1,0
16,20141214,1600,Swansea City,4,1,90,,1,0,Tottenham Hotspur,42,1,90,,0,0
16,20141214,1600,Swansea City,15,1,90,,0,0,Tottenham Hotspur,11,1,83,,0,0
16,20141214,1600,Swansea City,23,1,90,,0,0,Tottenham Hotspur,18,1,90,4,0,0
16,20141214,1600,Swansea City,20,1,90,,0,0,Tottenham Hotspur,23,1,90,89,0,0
