26,20150221,1500,Aston Villa,,1,90,,0,0,Stoke City,,1,90,,0,0
26,20150221,1500,Aston Villa,,1,90,,0,0,Stoke City,,1,90,,0,0
26,20150221,1500,Aston Villa,,1,90,,0,0,Stoke City,,1,90,,0,0
26,20150221,1500,Aston Villa,,1,90,,0,0,Stoke City,,1,90,,0,0
26,20150221,1500,Aston Villa,,1,90,,0,0,Stoke City,,1,90,,0,0
26,20150221,1500,Aston Villa,,1,90,,0,0,Stoke City,,1,90,,0,0
26,20150221,1500,Aston Villa,,1,90,,0,0,Stoke City,,1,90,,0,0
26,20150221,1500,Aston Villa,,1,90,,0,0,Stoke City,,1,90,,0,0
26,20150221,1500,Aston Villa,,1,90,,0,0,Stoke City,,1,90,,0,0
26,20150221,1500,Aston Villa,,1,90,,0,0,Stoke City,,1,90,,0,0
26,20150221,1500,Aston Villa,,1,90,,0,0,Stoke City,,1,90,,0,0
26,20150221,1500,Aston Villa,,0,0,,0,0,Stoke City,,0,0,,0,0
26,20150221,1500,Aston Villa,,0,0,,0,0,Stoke City,,0,0,,0,0
26,20150221,1500,Aston Villa,,0,0,,0,0,Stoke City,,0,0,,0,0
26,20150221,1500,Aston Villa,,0,0,,0,0,Stoke City,,0,0,,0,0
26,20150221,1500,Aston Villa,,0,0,,0,0,Stoke City,,0,0,,0,0
26,20150221,1500,Aston Villa,,0,0,,0,0,Stoke City,,0,0,,0,0
26,20150221,1500,Aston Villa,,0,0,,0,0,Stoke City,,0,0,,0,0
26,20150221,1500,Chelsea,,1,90,,0,0,Burnley,,1,90,,0,0
26,20150221,1500,Chelsea,,1,90,,0,0,Burnley,,1,90,,0,0
26,20150221,1500,Chelsea,,1,90,,0,0,Burnley,,1,90,,0,0
26,20150221,1500,Chelsea,,1,90,,0,0,Burnley,,1,90,,0,0
26,20150221,1500,Chelsea,,1,90,,0,0,Burnley,,1,90,,0,0
26,20150221,1500,Chelsea,,1,90,,0,0,Burnley,,1,90,,0,0
26,20150221,1500,Chelsea,,1,90,,0,0,Burnley,,1,90,,0,0
26,20150221,1500,Chelsea,,1,90,,0,0,Burnley,,1,90,,0,0
26,20150221,1500,Chelsea,,1,90,,0,0,Burnley,,1,90,,0,0
26,20150221,1500,Chelsea,,1,90,,0,0,Burnley,,1,90,,0,0
26,20150221,1500,Chelsea,,1,90,,0,0,Burnley,,1,90,,0,0
26,20150221,1500,Chelsea,,0,0,,0,0,Burnley,,0,0,,0,0
26,20150221,1500,Chelsea,,0,0,,0,0,Burnley,,0,0,,0,0
26,20150221,1500,Chelsea,,0,0,,0,0,Burnley,,0,0,,0,0
26,20150221,1500,Chelsea,,0,0,,0,0,Burnley,,0,0,,0,0
26,20150221,1500,Chelsea,,0,0,,0,0,Burnley,,0,0,,0,0
26,20150221,1500,Chelsea,,0,0,,0,0,Burnley,,0,0,,0,0
26,20150221,1500,Chelsea,,0,0,,0,0,Burnley,,0,0,,0,0
26,20150221,1500,Crystal Palace,,1,90,,0,0,Arsenal,,1,90,,0,0
26,20150221,1500,Crystal Palace,,1,90,,0,0,Arsenal,,1,90,,0,0
26,20150221,1500,Crystal Palace,,1,90,,0,0,Arsenal,,1,90,,0,0
26,20150221,1500,Crystal Palace,,1,90,,0,0,Arsenal,,1,90,,0,0
26,20150221,1500,Crystal Palace,,1,90,,0,0,Arsenal,,1,90,,0,0
26,20150221,1500,Crystal Palace,,1,90,,0,0,Arsenal,,1,90,,0,0
26,20150221,1500,Crystal Palace,,1,90,,0,0,Arsenal,,1,90,,0,0
26,20150221,1500,Crystal Palace,,1,90,,0,0,Arsenal,,1,90,,0,0
26,20150221,1500,Crystal Palace,,1,90,,0,0,Arsenal,,1,90,,0,0
26,20150221,1500,Crystal Palace,,1,90,,0,0,Arsenal,,1,90,,0,0
26,20150221,1500,Crystal Palace,,1,90,,0,0,Arsenal,,1,90,,0,0
26,20150221,1500,Crystal Palace,,0,0,,0,0,Arsenal,,0,0,,0,0
26,20150221,1500,Crystal Palace,,0,0,,0,0,Arsenal,,0,0,,0,0
26,20150221,1500,Crystal Palace,,0,0,,0,0,Arsenal,,0,0,,0,0
26,20150221,1500,Crystal Palace,,0,0,,0,0,Arsenal,,0,0,,0,0
26,20150221,1500,Crystal Palace,,0,0,,0,0,Arsenal,,0,0,,0,0
26,20150221,1500,Crystal Palace,,0,0,,0,0,Arsenal,,0,0,,0,0
26,20150221,1500,Crystal Palace,,0,0,,0,0,Arsenal,,0,0,,0,0
26,20150221,1500,Hull City,,1,90,,0,0,Queens Park Rangers,,1,90,,0,0
26,20150221,1500,Hull City,,1,90,,0,0,Queens Park Rangers,,1,90,,0,0
