30,20150321,1245,Manchester City,,1,90,,0,0,West Bromwich Albion,,1,90,,0,0
30,20150321,1245,Manchester City,,1,90,,0,0,West Bromwich Albion,,1,90,,0,0
30,20150321,1245,Manchester City,,1,90,,0,0,West Bromwich Albion,,1,90,,0,0
30,20150321,1245,Manchester City,,1,90,,0,0,West Bromwich Albion,,1,90,,0,0
30,20150321,1245,Manchester City,,1,90,,0,0,West Bromwich Albion,,1,90,,0,0
30,20150321,1245,Manchester City,,1,90,,0,0,West Bromwich Albion,,1,90,,0,0
30,20150321,1245,Manchester City,,1,90,,0,0,West Bromwich Albion,,1,90,,0,0
30,20150321,1245,Manchester City,,1,90,,0,0,West Bromwich Albion,,1,90,,0,0
30,20150321,1245,Manchester City,,1,90,,0,0,West Bromwich Albion,,1,90,,0,0
30,20150321,1245,Manchester City,,1,90,,0,0,West Bromwich Albion,,1,90,,0,0
30,20150321,1245,Manchester City,,1,90,,0,0,West Bromwich Albion,,1,90,,0,0
30,20150321,1245,Manchester City,,0,0,,0,0,West Bromwich Albion,,0,0,,0,0
30,20150321,1245,Manchester City,,0,0,,0,0,West Bromwich Albion,,0,0,,0,0
30,20150321,1245,Manchester City,,0,0,,0,0,West Bromwich Albion,,0,0,,0,0
30,20150321,1245,Manchester City,,0,0,,0,0,West Bromwich Albion,,0,0,,0,0
30,20150321,1245,Manchester City,,0,0,,0,0,West Bromwich Albion,,0,0,,0,0
30,20150321,1245,Manchester City,,0,0,,0,0,West Bromwich Albion,,0,0,,0,0
30,20150321,1245,Manchester City,,0,0,,0,0,West Bromwich Albion,,0,0,,0,0
30,20150321,1500,Aston Villa,,1,90,,0,0,Swansea City,,1,90,,0,0
30,20150321,1500,Aston Villa,,1,90,,0,0,Swansea City,,1,90,,0,0
30,20150321,1500,Aston Villa,,1,90,,0,0,Swansea City,,1,90,,0,0
30,20150321,1500,Aston Villa,,1,90,,0,0,Swansea City,,1,90,,0,0
30,20150321,1500,Aston Villa,,1,90,,0,0,Swansea City,,1,90,,0,0
30,20150321,1500,Aston Villa,,1,90,,0,0,Swansea City,,1,90,,0,0
30,20150321,1500,Aston Villa,,1,90,,0,0,Swansea City,,1,90,,0,0
30,20150321,1500,Aston Villa,,1,90,,0,0,Swansea City,,1,90,,0,0
30,20150321,1500,Aston Villa,,1,90,,0,0,Swansea City,,1,90,,0,0
30,20150321,1500,Aston Villa,,1,90,,0,0,Swansea City,,1,90,,0,0
30,20150321,1500,Aston Villa,,1,90,,0,0,Swansea City,,1,90,,0,0
30,20150321,1500,Aston Villa,,0,0,,0,0,Swansea City,,0,0,,0,0
30,20150321,1500,Aston Villa,,0,0,,0,0,Swansea City,,0,0,,0,0
30,20150321,1500,Aston Villa,,0,0,,0,0,Swansea City,,0,0,,0,0
30,20150321,1500,Aston Villa,,0,0,,0,0,Swansea City,,0,0,,0,0
30,20150321,1500,Aston Villa,,0,0,,0,0,Swansea City,,0,0,,0,0
30,20150321,1500,Aston Villa,,0,0,,0,0,Swansea City,,0,0,,0,0
30,20150321,1500,Aston Villa,,0,0,,0,0,Swansea City,,0,0,,0,0
30,20150321,1500,Newcastle United,,1,90,,0,0,Arsenal,,1,90,,0,0
30,20150321,1500,Newcastle United,,1,90,,0,0,Arsenal,,1,90,,0,0
30,20150321,1500,Newcastle United,,1,90,,0,0,Arsenal,,1,90,,0,0
30,20150321,1500,Newcastle United,,1,90,,0,0,Arsenal,,1,90,,0,0
30,20150321,1500,Newcastle United,,1,90,,0,0,Arsenal,,1,90,,0,0
30,20150321,1500,Newcastle United,,1,90,,0,0,Arsenal,,1,90,,0,0
30,20150321,1500,Newcastle United,,1,90,,0,0,Arsenal,,1,90,,0,0
30,20150321,1500,Newcastle United,,1,90,,0,0,Arsenal,,1,90,,0,0
30,20150321,1500,Newcastle United,,1,90,,0,0,Arsenal,,1,90,,0,0
30,20150321,1500,Newcastle United,,1,90,,0,0,Arsenal,,1,90,,0,0
30,20150321,1500,Newcastle United,,1,90,,0,0,Arsenal,,1,90,,0,0
30,20150321,1500,Newcastle United,,0,0,,0,0,Arsenal,,0,0,,0,0
30,20150321,1500,Newcastle United,,0,0,,0,0,Arsenal,,0,0,,0,0
30,20150321,1500,Newcastle United,,0,0,,0,0,Arsenal,,0,0,,0,0
30,20150321,1500,Newcastle United,,0,0,,0,0,Arsenal,,0,0,,0,0
30,20150321,1500,Newcastle United,,0,0,,0,0,Arsenal,,0,0,,0,0
30,20150321,1500,Newcastle United,,0,0,,0,0,Arsenal,,0,0,,0,0
30,20150321,1500,Newcastle United,,0,0,,0,0,Arsenal,,0,0,,0,0
30,20150321,1500,Queens Park Rangers,,1,90,,0,0,Everton,,1,90,,0,0
30,20150321,1500,Queens Park Rangers,,1,90,,0,0,Everton,,1,90,,0,0
30,20150321,1500,Queens Park Rangers,,1,90,,0,0,Everton,,1,90,,0,0
30,20150321,1500,Queens Park Rangers,,1,90,,0,0,Everton,,1,90,,0,0
30,20150321,1500,Queens Park Rangers,,1,90,,0,0,Everton,,1,90,,0,0
30,20150321,1500,Queens Park Rangers,,1,90,,0,0,Everton,,1,90,,0,0
30,20150321,1500,Queens Park Rangers,,1,90,,0,0,Everton,,1,90,,0,0
30,20150321,1500,Queens Park Rangers,,1,90,,0,0,Everton,,1,90,,0,0
30,20150321,1500,Queens Park Rangers,,1,90,,0,0,Everton,,1,90,,0,0
30,20150321,1500,Queens Park Rangers,,1,90,,0,0,Everton,,1,90,,0,0
30,20150321,1500,Queens Park Rangers,,1,90,,0,0,Everton,,1,90,,0,0
30,20150321,1500,Queens Park Rangers,,0,0,,0,0,Everton,,0,0,,0,0
30,20150321,1500,Queens Park Rangers,,0,0,,0,0,Everton,,0,0,,0,0
30,20150321,1500,Queens Park Rangers,,0,0,,0,0,Everton,,0,0,,0,0
30,20150321,1500,Queens Park Rangers,,0,0,,0,0,Everton,,0,0,,0,0
30,20150321,1500,Queens Park Rangers,,0,0,,0,0,Everton,,0,0,,0,0
30,20150321,1500,Queens Park Rangers,,0,0,,0,0,Everton,,0,0,,0,0
30,20150321,1500,Queens Park Rangers,,0,0,,0,0,Everton,,0,0,,0,0
30,20150321,1500,Southampton,,1,90,,0,0,Burnley,,1,90,,0,0
30,20150321,1500,Southampton,,1,90,,0,0,Burnley,,1,90,,0,0
30,20150321,1500,Southampton,,1,90,,0,0,Burnley,,1,90,,0,0
30,20150321,1500,Southampton,,1,90,,0,0,Burnley,,1,90,,0,0
30,20150321,1500,Southampton,,1,90,,0,0,Burnley,,1,90,,0,0
30,20150321,1500,Southampton,,1,90,,0,0,Burnley,,1,90,,0,0
