17,20141220,1245,Manchester City,1,1,90,,0,0,Crystal Palace,1,1,90,,0,0
17,20141220,1245,Manchester City,5,1,90,,0,0,Crystal Palace,34,1,90,,0,0
17,20141220,1245,Manchester City,26,1,90,,0,0,Crystal Palace,6,1,90,,0,0
17,20141220,1245,Manchester City,20,1,90,,0,0,Crystal Palace,4,1,90,,0,0
17,20141220,1245,Manchester City,11,1,90,,1,0,Crystal Palace,2,1,90,,0,0
17,20141220,1245,Manchester City,42,1,90,81,0,0,Crystal Palace,15,1,90,,0,0
17,20141220,1245,Manchester City,25,1,90,,0,0,Crystal Palace,42,1,84,,1,0
17,20141220,1245,Manchester City,15,1,90,,0,0,Crystal Palace,18,1,90,,0,0
17,20141220,1245,Manchester City,21,1,69,49+61,0,0,Crystal Palace,28,1,89,,0,0
17,20141220,1245,Manchester City,8,1,89,,0,0,Crystal Palace,7,1,90,,0,0
17,20141220,1245,Manchester City,7,1,82,,1,0,Crystal Palace,10,1,67,,0,0
17,20141220,1245,Manchester City,3,0,0,,0,0,Crystal Palace,3,0,0,,0,0
17,20141220,1245,Manchester City,6,82,90,,0,0,Crystal Palace,11,67,90,,0,0
17,20141220,1245,Manchester City,12,89,90,,0,0,Crystal Palace,13,0,0,,0,0
17,20141220,1245,Manchester City,13,0,0,,0,0,Crystal Palace,14,84,90,,0,0
17,20141220,1245,Manchester City,18,69,90,,0,0,Crystal Palace,16,0,0,,0,0
17,20141220,1245,Manchester City,38,0,0,,0,0,Crystal Palace,25,89,90,,0,0
17,20141220,1245,Manchester City,61,0,0,,0,0,Crystal Palace,27,0,0,,0,0
17,20141220,1500,Aston Villa,1,1,90,,1,0,Manchester United,1,1,90,,0,0
17,20141220,1500,Aston Villa,34,1,90,,0,0,Manchester United,4,1,90,,0,0
17,20141220,1500,Aston Villa,5,1,90,,0,0,Manchester United,16,1,90,,0,0
17,20141220,1500,Aston Villa,4,1,90,,0,0,Manchester United,6,1,90,,0,0
17,20141220,1500,Aston Villa,6,1,90,,0,0,Manchester United,25,1,74,,0,0
17,20141220,1500,Aston Villa,23,1,80,,0,0,Manchester United,24,1,45,,0,0
17,20141220,1500,Aston Villa,10,1,80,,0,0,Manchester United,10,1,90,,0,0
17,20141220,1500,Aston Villa,16,1,90,,0,0,Manchester United,18,1,90,,0,0
17,20141220,1500,Aston Villa,24,1,90,,0,0,Manchester United,8,1,90,,0,0
17,20141220,1500,Aston Villa,20,1,90,18,0,0,Manchester United,20,1,61,,0,0
17,20141220,1500,Aston Villa,11,1,65,,0,1,Manchester United,9,1,90,53,0,0
17,20141220,1500,Aston Villa,7,80,90,,0,0,Manchester United,2,0,0,,0,0
17,20141220,1500,Aston Villa,17,0,0,,0,0,Manchester United,7,61,90,,0,0
17,20141220,1500,Aston Villa,28,80,90,,0,0,Manchester United,11,0,0,,0,0
17,20141220,1500,Aston Villa,31,0,0,,0,0,Manchester United,13,0,0,,0,0
17,20141220,1500,Aston Villa,37,0,0,,0,0,Manchester United,33,0,0,,0,0
17,20141220,1500,Aston Villa,39,0,0,,0,0,Manchester United,42,45,90,,1,0
17,20141220,1500,Aston Villa,40,0,0,,0,0,Manchester United,49,74,90,,0,0
17,20141220,1500,Hull City,1,1,90,,0,0,Swansea City,1,1,90,,0,0
17,20141220,1500,Hull City,27,1,90,,0,0,Swansea City,29,1,81,,1,0
17,20141220,1500,Hull City,5,1,90,,0,0,Swansea City,33,1,90,,0,0
17,20141220,1500,Hull City,4,1,59,,0,0,Swansea City,6,1,90,,0,0
17,20141220,1500,Hull City,6,1,77,,0,0,Swansea City,3,1,90,,1,0
17,20141220,1500,Hull City,26,1,90,,0,0,Swansea City,4,1,90,15,0,0
17,20141220,1500,Hull City,7,1,90,,0,0,Swansea City,14,1,57,,0,0
17,20141220,1500,Hull City,14,1,90,,1,0,Swansea City,12,1,90,,0,0
17,20141220,1500,Hull City,25,1,90,,0,0,Swansea City,8,1,90,,0,0
17,20141220,1500,Hull City,9,1,90,,0,0,Swansea City,15,1,90,,0,0
17,20141220,1500,Hull City,18,1,81,,0,0,Swansea City,18,1,76,,0,0
17,20141220,1500,Hull City,2,0,0,,0,0,Swansea City,10,76,90,,0,0
17,20141220,1500,Hull City,11,0,0,,0,0,Swansea City,11,57,90,,0,0
17,20141220,1500,Hull City,12,77,90,,0,0,Swansea City,22,81,90,,0,0
17,20141220,1500,Hull City,16,0,0,,0,0,Swansea City,25,0,0,,0,0
17,20141220,1500,Hull City,20,81,90,,0,0,Swansea City,27,0,0,,0,0
17,20141220,1500,Hull City,24,59,90,,1,0,Swansea City,56,0,0,,0,0
17,20141220,1500,Hull City,29,0,0,,0,0,Swansea City,58,0,0,,0,0
17,20141220,1500,Queens Park Rangers,1,1,90,,0,0,West Bromwich Albion,1,1,90,,0,0
17,20141220,1500,Queens Park Rangers,15,1,90,,0,0,West Bromwich Albion,2,1,90,,0,0
17,20141220,1500,Queens Park Rangers,22,1,90,,1,0,West Bromwich Albion,23,1,90,,0,0
17,20141220,1500,Queens Park Rangers,4,1,90,,0,0,West Bromwich Albion,6,1,90,10,0,0
17,20141220,1500,Queens Park Rangers,13,1,30,,0,0,West Bromwich Albion,15,1,91,,0,0
17,20141220,1500,Queens Park Rangers,24,1,67,,0,0,West Bromwich Albion,7,1,90,,0,0
17,20141220,1500,Queens Park Rangers,8,1,90,,0,0,West Bromwich Albion,17,1,90,,0,0
17,20141220,1500,Queens Park Rangers,20,1,90,,0,0,West Bromwich Albion,29,1,90,,0,0
17,20141220,1500,Queens Park Rangers,10,1,90,,0,0,West Bromwich Albion,8,1,90,,0,0
17,20141220,1500,Queens Park Rangers,9,1,90,24p+48+86,0,0,West Bromwich Albion,27,1,90,20,0,0
17,20141220,1500,Queens Park Rangers,25,1,80,,0,0,West Bromwich Albion,9,1,69,,0,0
17,20141220,1500,Queens Park Rangers,5,0,0,,0,0,West Bromwich Albion,4,0,0,,0,0
17,20141220,1500,Queens Park Rangers,6,30,90,,0,0,West Bromwich Albion,5,0,0,,0,0
17,20141220,1500,Queens Park Rangers,7,0,0,,0,0,West Bromwich Albion,13,0,0,,0,0
17,20141220,1500,Queens Park Rangers,12,0,0,,0,0,West Bromwich Albion,16,91,90,,0,0
17,20141220,1500,Queens Park Rangers,17,0,0,,0,0,West Bromwich Albion,18,69,90,,0,0
17,20141220,1500,Queens Park Rangers,19,80,90,,0,0,West Bromwich Albion,21,0,0,,0,0
17,20141220,1500,Queens Park Rangers,23,67,90,,0,0,West Bromwich Albion,25,0,0,,0,0
17,20141220,1500,Southampton,23,1,90,,0,0,Everton,24,1,90,,0,0
17,20141220,1500,Southampton,2,1,90,,0,0,Everton,23,1,90,,0,0
17,20141220,1500,Southampton,6,1,90,,1,0,Everton,6,1,90,,0,0
17,20141220,1500,Southampton,3,1,90,82,0,0,Everton,15,1,90,,0,0
17,20141220,1500,Southampton,21,1,90,,0,0,Everton,3,1,90,,0,0
17,20141220,1500,Southampton,17,1,90,,0,0,Everton,17,1,90,,1,0
17,20141220,1500,Southampton,28,1,90,,0,0,Everton,18,1,90,,0,0
17,20141220,1500,Southampton,8,1,90,,0,0,Everton,14,1,90,,0,0
17,20141220,1500,Southampton,16,1,80,,0,0,Everton,5,1,90,,0,0
17,20141220,1500,Southampton,7,1,89,,0,0,Everton,20,1,90,,0,0
17,20141220,1500,Southampton,19,1,90,65,0,0,Everton,10,1,90,38o,0,0
17,20141220,1500,Southampton,1,0,0,,0,0,Everton,1,0,0,,0,0
17,20141220,1500,Southampton,10,0,0,,0,0,Everton,7,0,0,,0,0
17,20141220,1500,Southampton,32,0,0,,0,0,Everton,9,0,0,,0,0
17,20141220,1500,Southampton,33,80,90,,0,0,Everton,22,0,0,,0,0
17,20141220,1500,Southampton,38,0,0,,0,0,Everton,26,0,0,,0,0
17,20141220,1500,Southampton,45,0,0,,0,0,Everton,29,0,0,,0,0
17,20141220,1500,Southampton,46,89,90,,0,0,Everton,30,0,0,,0,0
17,20141220,1500,Tottenham Hotspur,1,1,90,,0,0,Burnley,1,1,90,,0,0
17,20141220,1500,Tottenham Hotspur,2,1,90,,0,0,Burnley,2,1,90,,0,0
17,20141220,1500,Tottenham Hotspur,21,1,90,,0,0,Burnley,25,1,90,,0,0
17,20141220,1500,Tottenham Hotspur,5,1,90,,0,0,Burnley,5,1,90,,0,0
17,20141220,1500,Tottenham Hotspur,33,1,90,,1,0,Burnley,6,1,90,,0,0
17,20141220,1500,Tottenham Hotspur,42,1,90,,0,0,Burnley,21,1,79,,0,0
17,20141220,1500,Tottenham Hotspur,38,1,44,,0,0,Burnley,8,1,90,,0,0
17,20141220,1500,Tottenham Hotspur,11,1,90,35,0,0,Burnley,14,1,90,,0,0
17,20141220,1500,Tottenham Hotspur,23,1,93,,0,0,Burnley,37,1,79,,0,0
17,20141220,1500,Tottenham Hotspur,22,1,90,,0,0,Burnley,10,1,90,,0,0
17,20141220,1500,Tottenham Hotspur,18,1,84,21,0,0,Burnley,30,1,89,27,0,0
17,20141220,1500,Tottenham Hotspur,3,93,90,,0,0,Burnley,7,79,90,,0,0
17,20141220,1500,Tottenham Hotspur,6,0,0,,0,0,Burnley,11,79,90,,0,0
17,20141220,1500,Tottenham Hotspur,9,84,90,,0,0,Burnley,18,0,0,,0,0
17,20141220,1500,Tottenham Hotspur,13,0,0,,0,0,Burnley,19,89,90,,0,0
17,20141220,1500,Tottenham Hotspur,17,0,0,,0,0,Burnley,20,0,0,,0,0
17,20141220,1500,Tottenham Hotspur,19,0,0,,0,0,Burnley,22,0,0,,0,0
17,20141220,1500,Tottenham Hotspur,25,44,90,,0,0,Burnley,28,0,0,,0,0
17,20141220,1500,West Ham United,13,1,90,,0,0,Leicester City,12,1,90,,0,0
17,20141220,1500,West Ham United,2,1,90,,0,0,Leicester City,17,1,90,,0,0
17,20141220,1500,West Ham United,5,1,90,,0,0,Leicester City,27,1,90,,0,0
17,20141220,1500,West Ham United,3,1,90,,0,0,Leicester City,5,1,90,,0,0
17,20141220,1500,West Ham United,18,1,90,,0,0,Leicester City,3,1,62,,0,0
