15,20141207,1600,Aston Villa,1,1,90,,0,0,Leicester City,1,1,90,,0,0
15,20141207,1600,Aston Villa,21,1,90,71,1,0,Leicester City,17,1,90,,0,0
15,20141207,1600,Aston Villa,5,1,90,,0,0,Leicester City,27,1,90,,1,0
15,20141207,1600,Aston Villa,6,1,90,17,0,0,Leicester City,18,1,90,,0,0
15,20141207,1600,Aston Villa,23,1,90,,0,0,Leicester City,3,1,80,,0,1
15,20141207,1600,Aston Villa,8,1,62,,0,0,Leicester City,26,1,90,,0,0
15,20141207,1600,Aston Villa,15,1,44,,0,0,Leicester City,8,1,90,,0,0
15,20141207,1600,Aston Villa,24,1,90,,1,0,Leicester City,19,1,90,,1,0
15,20141207,1600,Aston Villa,28,1,76,,1,0,Leicester City,15,1,78,,1,0
15,20141207,1600,Aston Villa,20,1,90,,0,0,Leicester City,23,1,45,13,0,0
15,20141207,1600,Aston Villa,11,1,90,,1,0,Leicester City,9,1,66,,1,0
15,20141207,1600,Aston Villa,7,76,90,,0,0,Leicester City,4,0,0,,0,0
15,20141207,1600,Aston Villa,17,0,0,,0,0,Leicester City,10,0,0,,0,0
15,20141207,1600,Aston Villa,18,44,90,,0,0,Leicester City,11,78,90,,0,0
15,20141207,1600,Aston Villa,31,0,0,,0,0,Leicester City,12,0,0,,0,0
15,20141207,1600,Aston Villa,34,0,0,,0,0,Leicester City,14,0,0,,0,0
15,20141207,1600,Aston Villa,37,0,0,,0,0,Leicester City,35,45,90,,0,0
15,20141207,1600,Aston Villa,40,62,90,,0,0,Leicester City,39,66,90,,0,0
15,20141206,1500,Hull City,1,1,90,,0,0,West Bromwich Albion,1,1,90,,0,0
15,20141206,1500,Hull City,21,1,90,,0,0,West Bromwich Albion,2,1,90,,0,0
15,20141206,1500,Hull City,5,1,90,,0,0,West Bromwich Albion,23,1,90,,0,0
15,20141206,1500,Hull City,2,1,61,,0,0,West Bromwich Albion,6,1,90,,0,0
15,20141206,1500,Hull City,27,1,90,,0,0,West Bromwich Albion,15,1,90,,0,0
15,20141206,1500,Hull City,7,1,90,,1,0,West Bromwich Albion,21,1,90,,1,0
15,20141206,1500,Hull City,8,1,90,,0,0,West Bromwich Albion,8,1,80,,0,0
15,20141206,1500,Hull City,14,1,90,,0,0,West Bromwich Albion,17,1,90,,0,0
15,20141206,1500,Hull City,29,1,60,,0,0,West Bromwich Albion,7,1,90,,0,0
