19,20141228,1200,Tottenham Hotspur,1,1,90,,0,0,Manchester United,1,1,90,,0,0
19,20141228,1200,Tottenham Hotspur,6,1,90,,0,0,Manchester United,6,1,72,,0,0
19,20141228,1200,Tottenham Hotspur,21,1,90,,0,0,Manchester United,4,1,90,,0,0
19,20141228,1200,Tottenham Hotspur,5,1,90,,0,0,Manchester United,33,1,76,,1,0
19,20141228,1200,Tottenham Hotspur,33,1,90,,0,0,Manchester United,25,1,45,,0,0
19,20141228,1200,Tottenham Hotspur,25,1,90,,1,0,Manchester United,8,1,90,,0,0
19,20141228,1200,Tottenham Hotspur,38,1,90,,0,0,Manchester United,16,1,90,,0,0
19,20141228,1200,Tottenham Hotspur,17,1,79,,1,0,Manchester United,10,1,90,,0,0
19,20141228,1200,Tottenham Hotspur,23,1,90,,0,0,Manchester United,18,1,90,,1,0
19,20141228,1200,Tottenham Hotspur,22,1,79,,0,0,Manchester United,9,1,90,,1,0
19,20141228,1200,Tottenham Hotspur,18,1,90,,0,0,Manchester United,20,1,90,,0,0
19,20141228,1200,Tottenham Hotspur,2,0,0,,0,0,Manchester United,2,45,90,,1,0
19,20141228,1200,Tottenham Hotspur,8,0,0,,0,0,Manchester United,3,76,90,,0,0
19,20141228,1200,Tottenham Hotspur,9,0,0,,0,0,Manchester United,12,72,90,,0,0
19,20141228,1200,Tottenham Hotspur,11,79,90,,0,0,Manchester United,13,0,0,,0,0
19,20141228,1200,Tottenham Hotspur,13,0,0,,0,0,Manchester United,24,0,0,,0,0
19,20141228,1200,Tottenham Hotspur,15,0,0,,0,0,Manchester United,44,0,0,,0,0
19,20141228,1200,Tottenham Hotspur,19,79,90,,0,0,Manchester United,49,0,0,,0,0
19,20141228,1405,Southampton,23,1,90,,0,0,Chelsea,13,1,90,,0,0
19,20141228,1405,Southampton,3,1,62,,1,0,Chelsea,2,1,90,,0,0
19,20141228,1405,Southampton,6,1,90,,0,0,Chelsea,24,1,90,,0,0
19,20141228,1405,Southampton,17,1,90,,0,0,Chelsea,26,1,90,,0,0
19,20141228,1405,Southampton,33,1,90,,0,0,Chelsea,3,1,90,,0,0
19,20141228,1405,Southampton,8,1,77,,0,0,Chelsea,12,1,74,,0,0
19,20141228,1405,Southampton,12,1,90,,0,0,Chelsea,21,1,90,,1,0
19,20141228,1405,Southampton,4,1,88,,2,0,Chelsea,14,1,45,,0,0
19,20141228,1405,Southampton,11,1,58,,0,0,Chelsea,4,1,90,,1,0
19,20141228,1405,Southampton,19,1,90,,1,0,Chelsea,10,1,90,45,0,0
19,20141228,1405,Southampton,10,1,90,17,0,0,Chelsea,19,1,89,,0,0
19,20141228,1405,Southampton,1,0,0,,0,0,Chelsea,1,0,0,,0,0
19,20141228,1405,Southampton,5,62,90,,0,0,Chelsea,5,0,0,,0,0
19,20141228,1405,Southampton,7,77,90,,0,0,Chelsea,7,0,0,,0,0
19,20141228,1405,Southampton,16,58,90,,0,0,Chelsea,11,74,90,,0,0
19,20141228,1405,Southampton,27,0,0,,0,0,Chelsea,18,89,90,,0,0
19,20141228,1405,Southampton,28,0,0,,0,0,Chelsea,22,45,90,,0,0
19,20141228,1405,Southampton,32,0,0,,0,0,Chelsea,28,0,0,,0,0
19,20141228,1500,Aston Villa,1,1,90,,0,0,Sunderland,1,1,90,,0,0
19,20141228,1500,Aston Villa,21,1,90,,0,0,Sunderland,27,1,78,,0,0
19,20141228,1500,Aston Villa,4,1,90,,1,0,Sunderland,16,1,90,,0,0
